Provider Org Name,rate_18_plus,rate_52_plus,rate_78_plus,Total
"NUFFIELD HEALTH, WESSEX HOSPITAL",0.6901552355240189,0.007398629309489643,0.0,271.8333333333333
SOMERSET SURGICAL SERVICES HQ,0.19247529557697252,0.007208776635264049,0.0,250.42105263157896
SULIS HOSPITAL BATH (FOXCOTE AVENUE),0.27535984534383445,0.007161267017498163,0.0,162.0
SPIRE LEEDS HOSPITAL,0.2701075601065681,0.0071492452913363355,0.0004861448711716092,152.47058823529412
"NUFFIELD HEALTH, HAYWARDS HEATH HOSPITAL",0.5376091542140679,0.006979393843975742,0.0013958787687951486,104.61538461538461
CHELSFIELD PARK HOSPITAL,0.20923249108637407,0.006964945607789907,0.0,70.56666666666666
OVIVA UK LTD,0.20324772860090257,0.0066381288426409744,0.0,118.14018691588785
WOODLAND HOSPITAL,0.4346570705123644,0.006560672448617466,0.0,287.780487804878
ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,0.26061826317914666,0.0063321123672683,0.0,129.86614173228347
NEWMEDICA - HAMPSHIRE,0.26269743842455695,0.006307380402674096,0.0002304147465437788,262.2857142857143
NEWMEDICA - LANGFORD,0.24001428693824678,0.005748945147679325,0.0,83.375
FULWOOD HALL HOSPITAL,0.2461076680713299,0.005427431236530444,0.0,140.75
"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0.4269623065383445,0.005415420355400476,0.0,48.90909090909091
BUCKSHAW HOSPITAL,0.23328452702823216,0.005249899924535191,0.0,100.36764705882354
PRACTICE PLUS GROUP HOSPITAL - ILFORD,0.28146438497280973,0.005240740340581215,0.0003130246788928482,278.1132075471698
WALSALL HEALTHCARE NHS TRUST,0.35733692982236814,0.005103527825738245,0.0,558.6802721088435
NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0.2927207647907035,0.004980852389053785,0.0,596.2202380952381
BLAKELANDS HOSPITAL,0.19589071046945322,0.004922906251836229,0.0,169.37142857142857
INHEALTH LIMITED,0.16523421434358906,0.00475780320741561,0.0,167.5
THORNBURY HOSPITAL,0.2811979796292279,0.004537737238959321,0.0,43.80555555555556
NEWMEDICA AZTEC WEST,0.23788746491445373,0.004441594242772446,0.0,207.0
SPAMEDICA CARLISLE,0.06227867112856203,0.0043859649122807015,0.0,317.0
FAIRFIELD INDEPENDENT HOSPITAL,0.32803459083532005,0.004343527049629061,0.0,69.93827160493827
PLYMOUTH NEWMEDICA LTD,0.06062007769096387,0.004134510947236037,0.0,138.5
LANCASTER PRIVATE HOSPITAL,0.24558441025757385,0.004114687215152199,0.0030408902691511385,64.28571428571429
HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0.30267214505432527,0.004008666502848898,0.0,364.51633986928107
GLENDON WOOD HOSPITAL,0.28824612187591253,0.0039988962758676335,0.0,142.65217391304347
"NUFFIELD HEALTH, NORTH STAFFORDSHIRE HOSPITAL",0.5062822299941577,0.003975541833638426,0.0,119.3103448275862
BATH CLINIC,0.4183440861813122,0.0038163590795169742,0.0038163590795169742,129.375
NEWMEDICA COMMUNITY OPHTHALMOLOGY - NORTH EAST LINCOLNSHIRE - GRIMSBY,0.38640012463005574,0.0037878787878787876,0.0,173.36363636363637
RIDGEWAY HOSPITAL,0.3891784150129952,0.0037676609105180532,0.0,65.15384615384616
"NUFFIELD HEALTH, BOURNEMOUTH HOSPITAL",0.25165343936546636,0.003756533101045296,0.0,98.3125
HENDON HOSPITAL,0.3044302985988389,0.003748453477725928,0.0008984569658077427,86.25
SPIRE NOTTINGHAM HOSPITAL,0.22507152736044048,0.0037386534195367935,0.0,74.70833333333333
NORTH DOWNS HOSPITAL,0.2753509697396126,0.0037123993000276237,0.0,96.52941176470588
COBALT HOSPITAL,0.273055555324615,0.0037044644264826614,0.0,90.40425531914893
CLAREMONT PRIVATE HOSPITAL,0.3453571669434302,0.003637081037417831,0.003028922594552867,100.21333333333334
ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.33925363281967863,0.0036055395174295966,0.0,79.27692307692308
PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,0.29921116652931673,0.0035811699943956803,6.561041773431744e-05,118.42622950819673
"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",0.277342781415137,0.0035780240073868875,0.0,55.5
CAVELL HOSPITAL,0.29816935609900785,0.003514724070572142,0.0014061065197428833,68.79545454545455
CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,0.30261318324463526,0.0034113159751172238,0.0005422732187552664,580.1931818181819
ACES DARTFORD,0.1060615563515315,0.0033577533577533575,0.0,59.2
NUFFIELD HEALTH THE HOLLY HOSPITAL,0.17570500914780715,0.003343096771920826,0.0005032663464712954,113.7439024390244
NEWMEDICA - BRISTOL - LITFIELD HOUSE,0.16890802685536835,0.0033333333333333335,0.0,142.66666666666666
RENACRES HOSPITAL,0.2854203959280589,0.003333111856431893,0.0,158.12328767123287
SPAMEDICA NEWARK,0.10629359947767147,0.003276785379919859,0.0,126.66666666666667
GATESHEAD HEALTH NHS FOUNDATION TRUST,0.29019133931342506,0.0031643842564037616,0.0,300.20661157024796
GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,0.3746295367313056,0.0031627387702049185,0.0,1042.1085714285714
WOODLANDS HOSPITAL,0.24080387605937403,0.0031357207580137813,0.001387483740424917,96.07058823529412
SPIRE DUNEDIN HOSPITAL,0.2584069950706836,0.0030993756795375015,0.0,56.86666666666667
PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,0.11862945055080625,0.0029041076851368994,0.0005421817570488271,213.47368421052633
OAKLANDS HOSPITAL,0.4375565326146517,0.0026018099547511315,0.0,142.22058823529412
"NUFFIELD HEALTH, YORK HOSPITAL",0.34167583662638135,0.002564102564102564,0.0,188.2
EUXTON HALL HOSPITAL,0.2445032988067773,0.0024772623039918487,0.0,117.4
NEWMEDICA - NOTTINGHAM,0.14365960901328015,0.002433028737001632,0.0,113.88888888888889
TEES VALLEY HOSPITAL,0.1919534633058365,0.0022731715558540685,0.000717830556540234,188.25
NEWMEDICA - BERKSHIRE - BRACKNELL,0.32814685314685316,0.0022727272727272726,0.0,33.4
SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.39826221528725375,0.0021798062391453956,0.0,750.3461538461538
KINGS OAK HOSPITAL,0.2825905294816385,0.0021338720484241304,0.0,87.03125
NEWMEDICA - SHREWSBURY,0.10563315885550095,0.0019487792130217277,0.0,240.25
NEWMEDICA - GLOUCESTER (BRIGHOUSE COURT),0.24136238779467636,0.0018119550225794614,0.0,300.7142857142857
DROITWICH SPA HOSPITAL,0.3297853868063025,0.0017620547874736038,0.0005745182178065036,169.46666666666667
MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.22642751031334404,0.0016806159013234906,1.9368494742450527e-05,398.62204724409446
PINEHILL HOSPITAL,0.2224357425254683,0.001619778346121057,0.0,118.70588235294117
PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.32093718936402316,0.0016136389185297854,0.0,517.3962264150944
ROYAL BERKSHIRE NHS FOUNDATION TRUST,0.1479913077209527,0.0015480838834894086,0.0,490.6
CIRCLE READING HOSPITAL,0.33873753515893984,0.001413741139330178,0.0,89.31372549019608
PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,0.15207050967005292,0.0013457855189844675,0.0,219.4857142857143
SPAMEDICA NORWICH,0.1263733939113352,0.0013192612137203166,0.0006596306068601583,186.5
SPAMEDICA DONCASTER,0.06759911954813622,0.0012919896640826874,0.0,54.333333333333336
SPAMEDICA DALSTON,0.09720887039026137,0.0012755102040816326,0.0,94.875
SPIRE BUSHEY HOSPITAL,0.10686628574493372,0.0012468462125212697,0.0012468462125212697,77.60526315789474
HIGHFIELD HOSPITAL,0.4048554425632296,0.0011794019933554817,0.0,47.36
INDEPENDENT HEALTH GROUP,0.09281780475980374,0.0011031439602868173,0.0,79.74418604651163
NEWMEDICA - WORCESTER,0.07460252928826389,0.0010964912280701754,0.0010964912280701754,282.75
THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,0.04055737054933783,0.001032801784681484,0.0,42.73684210526316
ST HUGH'S HOSPITAL,0.2706834000795277,0.0009555789360796768,0.0,144.22916666666666
THE CHRISTIE NHS FOUNDATION TRUST,0.043022873842450855,0.0008628793849034111,0.0,77.03252032520325
SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0.3140358679557118,0.0008114176444197531,0.0,687.477366255144
ROWLEY HALL HOSPITAL,0.33631454669660393,0.0007830417059489028,0.0005283022835274822,103.57142857142857
DORKING HEALTHCARE LIMITED (DHC),0.3067519957398229,0.0007453396793277109,0.0,425.18918918918916
LINCOLN PRIVATE HOSPITAL,0.48581293412360343,0.0007028944279181209,0.0,172.94736842105263
SPAMEDICA SOUTHAMPTON,0.16106316892384084,0.0006958942240779401,0.00034794711203897004,149.33333333333334
CLEMENTINE CHURCHILL HOSPITAL,0.029687130533908403,0.0006613066026243431,0.0,186.75
SUSSEX COMMUNITY DERMATOLOGY SERVICE,0.1733561826710446,0.0005631398170490425,0.0,2780.25
TYNESIDE SURGICAL SERVICES LTD,0.2794849457213102,0.000499667181665693,0.0,71.0
THE ROYAL MARSDEN NHS FOUNDATION TRUST,0.059604999520958504,0.0003945988581464917,0.0,78.9381443298969
BISHOPS WOOD HOSPITAL,0.2307726841146678,0.0003579688123275005,0.0,62.95454545454545
SPAMEDICA WOLVERHAMPTON,0.06876413338529548,0.00028735632183908046,0.0,89.26666666666667
PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,0.250616003937261,0.00027497891344609545,0.00021865415756090997,193.27380952380952
HCRG CARE DERMATOLOGY THE IRONSTONE CENTRE,0.031099832514095996,0.00027056277056277056,0.00027056277056277056,431.8333333333333
SPAMEDICA EYE HOSPITAL (WAKEFIELD),0.052338276773279666,0.00026041666666666666,0.0,93.0
"NUFFIELD HEALTH, TEES HOSPITAL",0.2572993824999798,0.00022288707938119035,0.0,160.6
PRIORY HOSPITAL,0.3493313998276053,0.00019425019425019425,0.00019425019425019425,146.22222222222223
CORA HEALTH MSK (FORMERLY CONNECT HEALTH LTD),0.05234966213554099,0.00014877432116406088,2.4583663689911326e-05,760.0833333333334
ASHTEAD HOSPITAL,0.26215131787887286,0.00014872723586227237,0.0,95.29166666666667
MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,0.16389572780623513,9.228905053270097e-05,0.0,648.1111111111111
PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST,0.03168674338183548,0.0,0.0,79.30434782608695
HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0.07237664923521295,0.0,0.0,469.88461538461536
HARBOUR HOSPITAL,0.3351648351648352,0.0,0.0,96.0
TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0.30060733950416174,0.0,0.0,305.8728323699422
PRACTICE PLUS GROUP HOSPITAL BIRMINGHAM,0.17527819614267914,0.0,0.0,133.0
THE BERKSHIRE INDEPENDENT HOSPITAL,0.24805447132817993,0.0,0.0,86.62962962962963
FIRST COMMUNITY HEALTH AND CARE CIC,0.026276437936644657,0.0,0.0,536.5
HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,0.3157894736842105,0.0,0.0,38.0
SUFFOLK GP FEDERATION,0.0,0.0,0.0,117.5
LIVEWELL SOUTHWEST,0.06580480922586186,0.0,0.0,27.428571428571427
PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.04970589667225426,0.0,0.0,124.92647058823529
MIDLAND EYE (EYE-DOCS LTD),0.10319203124263314,0.0,0.0,151.83333333333334
MERSEY CARE NHS FOUNDATION TRUST,0.010416666666666666,0.0,0.0,21.0
MERIDEN HOSPITAL,0.24529943252241315,0.0,0.0,119.36363636363636
MEDEFER,0.2149639195321123,0.0,0.0,30.333333333333332
MANCHESTER SURGICAL SERVICES LTD,0.14215757321337935,0.0,0.0,47.82608695652174
LOCALA COMMUNITY PARTNERSHIPS CIC,0.21438811607855232,0.0,0.0,341.5
SPIRE PORTSMOUTH HOSPITAL,0.6158043963781393,0.0,0.0,88.76923076923077
LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.14583333333333331,0.0,0.0,14.0
HEART NETWORKS,0.024039172209903918,0.0,0.0,624.5
LANCASTER HOUSE CONSULTING DIAGNOSTICS SURGICAL LTD HQ,0.37698322067178325,0.0,0.0,431.2
LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,0.08835963948154672,0.0,0.0,959.1666666666666
ONE STOP DOCTORS LIMITED,0.21610581186083028,0.0,0.0,75.9375
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.002179879814516971,0.0,0.0,1865.3333333333333
ISIGHT,0.3423166548234852,0.0,0.0,197.91666666666666
ST MARTINS HOSPITAL,0.11221481414734463,0.0,0.0,81.66666666666667
THE GRANGE MEDICAL CENTRE HQ,0.0,0.0,0.0,80.5
STANDARD HEALTH LTD,0.6369397540129248,0.0,0.0,50.333333333333336
EYE CARE MEDICAL LTD,0.0,0.0,0.0,12.5
"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",0.002932551319648094,0.0,0.0,22.636363636363637
EXETER MEDICAL,0.12539924291325316,0.0,0.0,66.1
ANGLIA COMMUNITY EYE SERVICE LTD,0.12169497378181011,0.0,0.0,113.22222222222223
ANGLIA COMMUNITY EYE SERVICE - CAMBRIDGE,0.19587816030123723,0.0,0.0,108.0
ALEXANDRA HOSPITAL,0.5045719357836703,0.0,0.0,67.51515151515152
ACES WILMSLOW,0.7,0.0,0.0,10.0
VERNOVA HEALTHCARE COMMUNITY INTEREST COMPANY,0.40448605744551275,0.0,0.0,109.33333333333333
ACES WHITE CITY,0.19884004884004883,0.0,0.0,30.333333333333332
ACES SOUTHAMPTON - EAST ST,0.15384615384615385,0.0,0.0,13.0
ACES SOUTHAMPTON,0.26666666666666666,0.0,0.0,23.5
ACES NOTTINGHAM,0.12007168458781362,0.0,0.0,24.5
ACES NEWCASTLE,0.225,0.0,0.0,16.0
ACES MILTON KEYNES,0.12550847844965493,0.0,0.0,86.0
ACES MANCHESTER,0.364885752688172,0.0,0.0,33.25
WINTERBOURNE HOSPITAL,0.29947154577568347,0.0,0.0,124.3
ACES LIVERPOOL,0.20246913580246914,0.0,0.0,20.0
ACES LEEDS KING STREET,0.18043478260869567,0.0,0.0,16.5
PARK HILL HOSPITAL,0.25711470865938557,0.0,0.0,99.77777777777777
ACES EXETER,0.12475904904690512,0.0,0.0,29.666666666666668
PASTEL HEALTH,0.0,0.0,0.0,46.5
ACES CHELMSFORD,0.16254901960784313,0.0,0.0,19.2
ACES BRISTOL,0.14148148148148149,0.0,0.0,43.0
ANGLIA COMMUNITY EYE SERVICE - NORWICH,0.0,0.0,0.0,11.0
BEACON MEDICAL SERVICES GROUP LIMITED,0.05816829969148898,0.0,0.0,200.4
OPTEGRA UK,0.07079457177445686,0.0,0.0,88.51063829787235
BEACON PARK HOSPITAL,0.2674198481763462,0.0,0.0,68.3157894736842
ENDOCARE DIAGNOSTICS LTD,0.0,0.0,0.0,114.66666666666667
THE LIVING CARE GROUP,0.0,0.0,0.0,470.9
THE NEW FOSCOTE HOSPITAL LTD,0.10003570796424402,0.0,0.0,56.357142857142854
DMC HEALTHCARE,0.01795820988832072,0.0,0.0,366.0
PRINCESS MARGARET HOSPITAL,0.0552396878483835,0.0,0.0,18.6
COTSWOLDS SURGICAL PARTNERS,0.018113199692248876,0.0,0.0,114.8
CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.06997130199225372,0.0,0.0,290.6666666666667
THE ROYAL BUCKINGHAMSHIRE HOSPITAL LTD,0.07692307692307693,0.0,0.0,39.0
COMMUNITY HEALTH AND EYECARE LIMITED,0.15372572633665105,0.0,0.0,57.446666666666665
COHESE HEALTHCARE,0.0,0.0,0.0,222.66666666666666
THE STONEYGATE EYE HOSPITAL,0.12285680785564,0.0,0.0,90.36363636363636
CHILTERN HOSPITAL,0.210216956944439,0.0,0.0,92.15384615384616
CHAUCER HOSPITAL,0.23086024678250233,0.0,0.0,209.33333333333334
CES MEDICAL,0.02930520034100597,0.0,0.0,68.5
ORTHOPAEDICS & SPINE SPECIALIST HOSPITAL SITE,0.24378284148038742,0.0,0.0,38.166666666666664
CARE PLUS GROUP,0.08196721311475409,0.0,0.0,131.0
BORDER HEALTH ALLIANCE LIMITED,0.495514897228701,0.0,0.0,168.0
BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0.0,69.0
BEARDWOOD HOSPITAL,0.23732246481704833,0.0,0.0,138.69387755102042
NEWCASTLE NEWMEDICA LTD,0.07135299237255384,0.0,0.0,163.08333333333334
NEWMEDICA - EXETER - GLEN HOUSE,0.0560022296714516,0.0,0.0,128.66666666666666
NEWMEDICA - BIRMINGHAM,0.09485868988230427,0.0,0.0,135.75
SPAMEDICA CHESTERFIELD,0.04677933177933178,0.0,0.0,58.666666666666664
SPAMEDICA BOLTON,0.022678400861082658,0.0,0.0,81.84210526315789
SPAMEDICA BRADFORD,0.12242783287804475,0.0,0.0,39.5
SPAMEDICA BRIGHTON,0.07880926953412433,0.0,0.0,81.33333333333333
SPAMEDICA BRISTOL,0.12261421011421011,0.0,0.0,37.714285714285715
SPAMEDICA BROMLEY,0.13811605815294456,0.0,0.0,132.71428571428572
SPAMEDICA CAMBRIDGE,0.06789964976750201,0.0,0.0,112.75
NEWMEDICA - OXFORDSHIRE,0.0749570307270756,0.0,0.0,145.11111111111111
SPAMEDICA CHELMSFORD,0.07167026139352715,0.0,0.0,65.94736842105263
SPAMEDICA CHESTER,0.06922517143256986,0.0,0.0,122.0
SPAMEDICA COLCHESTER,0.06898786974744131,0.0,0.0,51.57142857142857
SPAMEDICA BIRMINGHAM,0.09827047690062217,0.0,0.0,172.1
SPAMEDICA COVENTRY,0.050553689203626594,0.0,0.0,184.16666666666666
SPAMEDICA CROYDON,0.09059025769552086,0.0,0.0,50.833333333333336
SPAMEDICA DERBY,0.07667566506837623,0.0,0.0,107.125
SPAMEDICA DORCHESTER,0.06905554000893192,0.0,0.0,105.33333333333333
SPAMEDICA EPSOM,0.06118634067847468,0.0,0.0,91.375
SPAMEDICA EXETER,0.1481865154842954,0.0,0.0,74.33333333333333
SPAMEDICA GATESHEAD,0.041258063367360584,0.0,0.0,59.0
SPAMEDICA GLOUCESTER,0.12277777777777778,0.0,0.0,49.75
SPAMEDICA HAYDOCK,0.06315328703849146,0.0,0.0,64.1
SPAMEDICA BLACKPOOL,0.07173465121834688,0.0,0.0,53.5
SPAMEDICA BEXHILL,0.02440867292029778,0.0,0.0,172.25
SPAMEDICA HULL,0.03577769252566074,0.0,0.0,78.91666666666667
SHELBURNE HOSPITAL,0.2820621691133416,0.0,0.0,52.0
"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",0.35758984772461583,0.0,0.0,95.76470588235294
"NUFFIELD HEALTH, SHREWSBURY HOSPITAL",0.21907550348600602,0.0,0.0,178.33333333333334
"NUFFIELD HEALTH, HEREFORD HOSPITAL",0.19357981778713845,0.0,0.0,79.1875
NOVUS HEALTH LTD,0.11348152620234928,0.0,0.0,143.3
NORWICH & NORFOLK SURGICAL LTD (N2S),0.23501871181564987,0.0,0.0,241.875
NEWMEDICA SUFFOLK - BURY ST EDMUNDS - CLARITY HOUSE,0.07667110429018925,0.0,0.0,111.45454545454545
SARUM ROAD HOSPITAL,0.608020410248597,0.0,0.0,110.0
NEWMEDICA OPHTHALMOLOGY - NUNEATON - CAMP HILL - GP LED HEALTH CENTRE,0.0,0.0,0.0,35.0
NEWMEDICA LEICESTER,0.3186418122305335,0.0,0.0,115.25
NEWMEDICA COMMUNITY OPHTHALMOLOGY - LEEDS,0.1893528900692787,0.0,0.0,145.66666666666666
SPAMEDICA BEDFORD,0.06593577937697016,0.0,0.0,80.5
NEWMEDICA - WORKSOP - DUKERIES,0.0824086603111371,0.0,0.0,31.875
NUFFIELD HOSPITAL OXFORD (THE MANOR),0.24609594427592407,0.0,0.0,50.0
SIRONA CARE & HEALTH,0.425478096690449,0.0,0.0,3953.0
NEWMEDICA - WAKEFIELD,0.2009065066435715,0.0,0.0,105.9
NEWMEDICA - TEESSIDE - NORTH ORMESBY,0.07281769131485458,0.0,0.0,238.16666666666666
NEWMEDICA - SWINDON MURDOCK ROAD,0.16519384740709214,0.0,0.0,43.6
RAPID INVESTIGATION SERVICE,0.0,0.0,0.0,58.4
SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.09150916903723258,0.0,0.0,2942.5
SOUTHEND PRIVATE HOSPITAL,0.21816224645742757,0.0,0.0,109.88571428571429
SPAMEDICA HEREFORD DIAGNOSTIC AND TREATMENT CENTRE,0.13596491228070173,0.0,0.0,15.5
SPAMEDICA ISLE OF WIGHT COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,0.08761904761904762,0.0,0.0,23.0
NEWMEDICA - BRADFORD & HUDDERSFIELD,0.21915223974941864,0.0,0.0,84.21428571428571
NEWMEDICA - NORTH DERBYSHIRE - MIDLAND COURT,0.10137525602129761,0.0,0.0,102.27272727272727
SPAMEDICA TELFORD,0.1504469519542099,0.0,0.0,217.5
SPAMEDICA TRURO,0.048627245272375004,0.0,0.0,150.25
SPAMEDICA WATFORD,0.07257613541643328,0.0,0.0,59.3
SPAMEDICA WEMBLEY,0.032322622217538406,0.0,0.0,119.0
SPAMEDICA WIDNES,0.06027302207683363,0.0,0.0,39.266666666666666
SPAMEDICA WIRRAL,0.043370733838917076,0.0,0.0,119.0
PHOENIX HEALTH SOLUTIONS LIMITED HQ,0.07728694568096943,0.0,0.0,171.28571428571428
SPAMEDICA WORCESTER,0.13172838583155258,0.0,0.0,139.8
NEWMEDICA - NORWICH,0.1647216212323672,0.0,0.0,430.14285714285717
NEWMEDICA - MANCHESTER WEST,0.3408672063738526,0.0,0.0,39.2
SPAMEDICA SWINDON,0.05731438372947807,0.0,0.0,49.0
NEWMEDICA - LINCOLN,0.07692307692307693,0.0,0.0,19.0
NEWMEDICA - IPSWICH,0.06590392711098057,0.0,0.0,177.75
NEWMEDICA - HERTFORSHIRE - WELWYN GARDEN CITY,0.19835028764579787,0.0,0.0,135.7
PROVIDE ENTERPRISES,0.0,0.0,0.0,112.33333333333333
NEWMEDICA - HARROGATE,0.30390767571752475,0.0,0.0,115.5
PROBUS SURGICAL CENTRE,0.12589414712610184,0.0,0.0,200.83333333333334
ACES BIRMINGHAM,0.11764705882352941,0.0,0.0,17.0
NEWMEDICA - DARLINGTON,0.06954545454545455,0.0,0.0,26.0
NEWMEDICA - BROMSGROVE,0.03360481714572691,0.0,0.0,84.0
SPAMEDICA TAUNTON,0.05715149702327071,0.0,0.0,267.0
SPAMEDICA STOCKTON-ON-TEES,0.05839117317653314,0.0,0.0,96.8
SPAMEDICA KENDAL,0.03218697353372276,0.0,0.0,108.42857142857143
SPAMEDICA OLDHAM,0.02670397402984545,0.0,0.0,73.44444444444444
SPAMEDICA LEEDS,0.0611167770886358,0.0,0.0,74.375
SPAMEDICA LEICESTER,0.05922213073489222,0.0,0.0,78.71428571428571
SPAMEDICA LIVERPOOL,0.07173997317158047,0.0,0.0,88.58333333333333
SPAMEDICA LUTON,0.09544813361686867,0.0,0.0,76.85714285714286
SPAMEDICA MACCLESFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,0.0,0.0,0.0,23.0
SPAMEDICA MANCHESTER,0.0684929396488107,0.0,0.0,42.1875
ONE ASHFORD HOSPITAL,0.24487883152552714,0.0,0.0,215.26666666666668
SPAMEDICA NEWCASTLE-UNDER-LYME,0.02201831345410354,0.0,0.0,56.18181818181818
SPAMEDICA NORTH TYNESIDE,0.045302579751960906,0.0,0.0,61.23076923076923
SPAMEDICA OXFORD,0.05361751361948715,0.0,0.0,120.0
SPAMEDICA SOLIHULL,0.12034881745211509,0.0,0.0,81.0
SPAMEDICA PETERBOROUGH,0.07130040684894505,0.0,0.0,104.625
SPAMEDICA POOLE,0.06599220042998873,0.0,0.0,287.8
SPAMEDICA PORTSMOUTH,0.05475464576074332,0.0,0.0,46.5
SPAMEDICA PRESTON,0.06258855001486532,0.0,0.0,39.0
NEWMEDICA - NOTTINGHAM - KEYWORTH,0.05,0.0,0.0,20.0
SPAMEDICA SALE,0.08701368076368077,0.0,0.0,34.375
SPAMEDICA SHEFFIELD,0.040262914539391875,0.0,0.0,86.63636363636364
SPAMEDICA SITTINGBOURNE,0.06281400410340293,0.0,0.0,97.25
SPAMEDICA SKELMERSDALE,0.09756939799331103,0.0,0.0,35.2
ABOUT HEALTH HQ,0.031646939625640684,0.0,0.0,366.25
